"county","ass","asshole","bastard","bitch","bitched","bitchy","bloody","bullshit","cock","crap","crappy","cunt","damn","damnit","damned","darn","dick","dickhead","douche","douchebag","dumbass","dyke","fag","faggot","fatass","freaking","friggin","fuck","fucked","fucker","fuckery","fucking","goddamn","gosh","hell","hoe","homo","jackass","motherfucker","motherfucking","nigger","piss","pissed","pissy","pussy","shit","shittiest","shitty","slut","slutty","twat","whore"
"alabama,wilcox",1484.502,19.793,0,1115.026,0,0,6.598,105.565,19.793,26.391,6.598,0,1174.406,0,6.598,6.598,211.129,0,6.598,0,26.391,0,0,6.598,0,138.554,0,1662.642,237.52,19.793,0,277.107,0,32.989,600.399,257.314,0,6.598,19.793,0,0,65.978,98.967,0,323.292,2309.225,0,19.793,13.196,0,0,32.989
"alabama,winston",200.791,10.297,5.148,123.564,0,0,0,41.188,0,164.751,15.445,5.148,226.533,0,10.297,10.297,41.188,0,15.445,10.297,5.148,0,5.148,25.742,0,139.009,30.891,267.721,5.148,0,0,195.642,0,139.009,236.83,77.227,10.297,0,0,0,5.148,56.633,164.751,15.445,5.148,298.612,0,0,25.742,0,5.148,41.188
"arizona,apache",635.972,149.897,5.821,555.93,4.366,16.008,8.732,116.425,11.643,82.953,18.919,14.553,889.197,17.464,1.455,26.196,100.417,0,14.553,5.821,23.285,1.455,14.553,29.106,0,116.425,1.455,1382.548,130.978,18.919,2.911,686.908,10.187,103.327,358.007,65.489,13.098,1.455,16.008,2.911,0,46.57,65.489,4.366,50.936,1360.718,4.366,49.481,34.928,2.911,1.455,18.919
"arizona,cochise",1144.632,92.346,5.7,947.969,2.85,8.551,7.981,157.9,22.801,108.877,6.84,37.622,858.474,22.801,6.27,10.831,202.363,3.42,22.231,4.56,47.313,3.99,53.013,65.554,8.551,92.916,2.28,2227.7,227.444,42.183,11.971,1210.756,26.222,103.176,467.429,154.48,7.981,4.56,20.521,13.681,4.56,69.544,173.291,5.7,120.848,2167.276,4.56,88.926,52.443,7.981,4.56,36.482
"arizona,coconino",691.12,67.401,10.924,610.115,3.916,11.543,18.963,89.25,11.955,85.746,12.573,14.016,667.21,24.734,3.71,17.108,151.704,1.031,23.085,8.245,30.506,3.092,18.345,20.2,4.947,124.909,3.298,1593.101,190.867,23.085,2.267,941.144,32.773,89.868,375.757,73.791,9.688,3.916,14.635,5.359,3.298,46.377,108.213,1.855,80.181,1516.424,9.482,97.495,36.689,7.626,6.39,31.536
"arizona,gila",668.496,103.659,6.346,657.918,6.346,8.462,16.924,112.121,21.155,59.234,8.462,35.963,539.451,25.386,4.231,27.501,143.854,0,29.617,2.115,25.386,6.346,16.924,69.811,6.346,82.504,4.231,1248.141,126.93,19.039,2.115,691.766,2.115,86.735,321.555,55.003,4.231,8.462,6.346,2.115,10.577,67.696,148.085,0,67.696,1241.795,4.231,59.234,40.194,12.693,6.346,21.155
"arizona,graham",1009.88,111.776,18.196,886.407,5.199,19.496,9.098,152.067,10.398,209.255,14.297,10.398,991.684,11.697,3.899,19.496,122.173,1.3,25.994,2.599,46.79,1.3,14.297,31.193,2.599,144.269,2.599,1675.336,180.661,37.692,2.599,812.323,11.697,157.266,605.668,162.465,10.398,3.899,14.297,2.599,2.599,97.479,287.238,0,89.681,1845.599,2.599,88.381,41.591,9.098,1.3,53.288
"arizona,greenlee",1353.649,184.096,48.731,1256.186,16.244,21.658,16.244,221.998,27.073,32.488,10.829,59.561,1120.821,10.829,0,16.244,238.242,0,54.146,10.829,64.975,0,86.634,243.657,10.829,97.463,5.415,3405.781,292.388,119.121,0,1126.236,21.658,135.365,606.435,113.707,5.415,0,43.317,0,5.415,119.121,308.632,0,194.925,2550.275,0,124.536,48.731,0,5.415,48.731
"arizona,maricopa",1011.873,77.303,10.375,809.803,3.601,9.053,13.712,105.53,16.821,76.146,10.412,20.021,769.551,18.763,6.473,13.63,187.711,1.814,23.23,6.364,32.666,5.288,33.678,44.054,5.78,105.393,4.212,1746.269,211.962,24.124,3.729,993.274,16.912,69.754,444.273,134.567,10.603,6.017,12.654,4.449,7.066,51.602,150.623,3.054,128.313,1819.971,6.555,89.839,44.236,8.543,5.37,35.365
"arizona,mohave",1036.245,80.601,8.099,868.872,3.857,11.184,13.883,144.619,25.067,92.171,7.713,35.48,834.549,22.368,9.641,14.655,231.391,3.471,30.466,7.713,35.48,1.543,46.664,47.821,6.942,109.911,3.471,1979.547,236.404,27.381,2.314,1312.371,11.184,76.745,404.934,144.234,8.099,8.484,17.354,3.085,11.57,63.247,126.494,5.013,145.39,1994.973,6.17,86,72.502,8.484,5.013,46.664
"arizona,navajo",752.004,103.356,8.91,621.027,7.128,8.91,14.256,142.56,13.365,111.375,18.711,25.839,899.91,22.275,10.692,32.967,96.228,0.891,25.839,6.237,27.621,0,20.493,30.294,2.673,183.546,0,1549.45,139.887,21.384,6.237,841.995,13.365,175.527,566.676,89.991,5.346,3.564,12.474,7.128,3.564,63.261,134.541,3.564,45.441,1491.535,11.583,76.626,45.441,9.801,2.673,56.133
"arizona,pima",1102.379,95.437,10.772,891.362,3.984,10.957,14.756,126.389,17.855,71.237,10.145,28.996,802.602,18.778,6.382,11.51,202.753,2.14,20.843,5.681,33.866,5.386,35.969,43.568,6.235,115.838,3.726,2171.926,255.766,28.775,2.029,1263.926,18.814,81.456,420.964,149.556,9.407,5.165,16.49,7.268,6.567,57.255,141.072,2.324,134.32,1959.876,6.456,100.639,43.015,8.596,5.349,41.65
"arizona,pinal",1185.052,91.031,9.62,949.924,4.862,7.965,9.724,124.753,30.102,78.824,11.275,23.689,801.379,30.619,6.31,8.896,215.163,2.793,20.689,4.862,32.378,5.896,36.826,64.032,4.034,113.374,4.034,2013.016,246.507,28.137,2.793,1115.745,17.379,89.893,447.291,153.717,10.448,5.276,11.999,5.793,6.827,64.032,157.752,4.241,129.615,2104.254,6,98.272,50.687,8.069,5.276,39.619
"arizona,santa cruz",701.41,74.205,7.067,1095.401,1.767,10.601,5.3,181.978,8.834,68.904,12.367,22.968,689.042,3.534,3.534,1.767,176.678,0,12.367,8.834,40.636,1.767,30.035,31.802,14.134,141.342,0,2724.367,238.515,68.904,3.534,1909.884,12.367,51.236,326.853,75.971,1.767,3.534,24.735,28.268,8.834,45.936,120.141,5.3,141.342,2060.06,1.767,106.007,67.137,0,1.767,35.336
"arizona,yavapai",621.49,79.072,11.572,564.114,1.929,13.018,21.215,94.019,17.357,116.198,13.5,27.482,635.472,18.322,7.714,13.5,161.52,0.964,27.482,2.893,20.25,5.304,19.768,36.643,3.375,162.966,6.268,1493.697,149.948,45.322,0.482,993.708,13.982,90.644,503.845,60.751,8.197,7.232,13.5,0.482,6.75,54.483,127.287,3.857,79.555,1338.927,10.607,88.233,47.251,10.125,3.857,43.876
"arizona,yuma",1200.136,90.693,10.786,1031.078,2.862,18.711,10.126,125.253,17.39,101.479,11.887,21.352,886.674,12.988,5.943,10.126,215.065,1.321,20.692,4.182,51.07,4.843,58.114,64.938,12.767,133.397,2.421,2284.265,242.14,40.063,1.541,1059.695,11.227,86.51,441.356,154.089,14.528,5.063,17.39,5.723,12.767,60.535,154.75,3.962,158.712,2046.307,5.063,91.793,56.353,7.704,4.623,44.466
"arkansas,arkansas",960.571,40.233,0,472.742,5.029,10.058,5.029,70.408,0,90.525,5.029,5.029,663.85,5.029,10.058,30.175,95.554,0,15.088,10.058,40.233,5.029,5.029,5.029,5.029,100.583,5.029,739.288,90.525,0,5.029,231.342,10.058,95.554,548.179,100.583,5.029,0,5.029,0,0,75.438,135.788,10.058,50.292,1222.088,5.029,40.233,15.088,5.029,5.029,20.117
"arkansas,ashley",1995.636,29.297,5.17,1364.891,1.723,8.617,3.447,122.358,0,60.317,0,3.447,1592.373,8.617,6.893,15.51,194.738,0,1.723,1.723,10.34,1.723,6.893,1.723,3.447,113.741,3.447,1563.076,270.566,8.617,18.957,394.647,1.723,58.594,759.996,423.944,17.233,3.447,0,3.447,0,79.274,289.522,10.34,268.842,2853.864,0,17.233,12.063,0,0,20.68
"arkansas,baxter",402.25,32.297,14.681,349.4,5.872,0,20.553,41.106,11.745,135.062,20.553,23.489,490.334,8.808,2.936,26.425,91.02,2.936,29.361,2.936,38.17,0,14.681,35.234,2.936,167.36,14.681,901.393,82.212,11.745,11.745,616.588,0,126.254,399.314,35.234,5.872,8.808,5.872,2.936,11.745,32.297,85.148,2.936,79.276,833.862,0,38.17,23.489,0,11.745,14.681
"arkansas,benton",474.152,48.116,7.012,398.471,2.66,7.012,7.979,68.669,5.561,105.663,16.925,9.672,459.644,10.881,7.737,14.749,75.197,0.484,22.728,4.594,21.761,1.209,21.036,19.343,5.078,129.842,5.561,704.337,85.352,15.233,0.725,399.197,7.254,93.815,301.997,91.639,6.287,5.561,5.319,2.418,2.418,51.501,92.848,2.901,56.337,792.832,2.901,51.501,34.576,4.594,3.869,28.048
"arkansas,boone",362.183,27.86,4.643,236.812,0,4.643,13.93,41.79,4.643,176.448,13.93,9.287,329.679,4.643,37.147,18.573,37.147,0,18.573,0,4.643,0,9.287,18.573,4.643,167.161,0,311.106,51.077,0,0,171.805,0,78.937,297.175,46.434,0,0,0,0,0,32.504,88.224,9.287,32.504,427.19,4.643,27.86,13.93,4.643,0,18.573
"arkansas,bradley",1194.011,24.746,6.187,791.883,0,0,6.187,197.971,12.373,148.478,6.187,0,785.697,6.187,30.933,12.373,123.732,0,12.373,0,37.12,0,6.187,0,0,123.732,0,1317.743,191.784,12.373,12.373,358.822,0,49.493,426.875,290.77,0,0,12.373,6.187,0,86.612,117.545,6.187,86.612,2406.583,0,6.187,6.187,6.187,0,18.56
"arkansas,calhoun",845.896,25.251,0,618.64,0,12.625,0,164.129,25.251,113.628,0,12.625,896.397,0,0,0,101.002,0,0,0,25.251,0,0,0,0,37.876,0,707.017,37.876,25.251,0,315.633,0,113.628,694.392,277.757,0,0,37.876,0,0,126.253,88.377,12.625,88.377,1148.903,0,37.876,25.251,0,12.625,25.251
"arkansas,carroll",170.585,16.508,5.503,137.568,0,0,27.514,27.514,0,170.585,22.011,0,319.158,0,0,5.503,44.022,0,11.005,5.503,16.508,0,27.514,5.503,0,258.628,16.508,275.136,27.514,0,0,132.066,11.005,71.535,264.131,33.016,0,5.503,0,0,0,22.011,88.044,0,33.016,346.672,0,11.005,5.503,0,0,0
"arkansas,chicot",3605.586,21.544,6.156,2362.174,3.078,0,0,263.148,4.617,24.622,1.539,1.539,1626.592,6.156,9.233,6.156,306.236,0,0,0,18.467,1.539,1.539,7.694,0,53.861,6.156,3082.368,506.29,9.233,16.928,604.778,13.85,32.316,926.403,826.376,3.078,0,18.467,1.539,3.078,76.944,226.215,10.772,470.896,4987.497,0,26.161,16.928,4.617,1.539,15.389
"arkansas,clark",1590.384,38.123,5.719,1011.543,1.906,3.812,3.812,114.37,8.895,73.07,8.26,41.936,1192.629,10.166,8.26,20.968,159.483,0,6.354,2.542,13.979,3.812,9.531,10.802,1.906,139.786,3.177,1221.857,170.285,6.354,3.812,397.755,3.177,69.893,1068.092,325.956,13.343,2.542,0.635,1.906,1.271,52.737,146.14,13.343,142.963,2382.081,0,41.936,16.52,2.542,1.271,19.697
"arkansas,clay",534.228,41.737,0,550.923,8.347,0,0,58.431,0,150.252,8.347,16.695,417.366,0,16.695,8.347,108.515,0,41.737,8.347,33.389,0,41.737,0,0,225.378,0,993.33,50.084,0,0,617.701,8.347,233.725,325.545,75.126,16.695,8.347,8.347,0,16.695,50.084,150.252,16.695,50.084,684.48,0,25.042,25.042,0,0,66.779
"arkansas,cleburne",296.046,38.826,0,213.541,9.706,9.706,9.706,38.826,4.853,174.716,24.266,9.706,305.753,4.853,19.413,9.706,29.119,0,29.119,4.853,9.706,4.853,14.56,14.56,0,135.89,0,359.138,33.973,4.853,0,203.835,0,82.505,310.606,19.413,0,9.706,9.706,0,4.853,38.826,121.33,0,24.266,441.643,0,24.266,58.239,19.413,0,33.973
"arkansas,cleveland",942.387,31.945,15.973,559.043,0,0,0,111.809,0,111.809,15.973,0,367.371,31.945,15.973,0,63.891,0,0,0,15.973,0,0,0,0,79.863,0,702.797,95.836,0,0,207.645,0,63.891,590.988,287.508,0,0,0,0,15.973,79.863,127.781,31.945,159.727,1181.976,0,15.973,0,15.973,15.973,79.863
"arkansas,columbia",1729.903,48.326,3.02,712.801,3.02,3.02,3.02,108.732,4.531,80.039,2.265,6.796,1297.993,5.286,10.571,22.653,174.425,3.02,13.592,6.041,16.612,3.02,8.306,5.286,1.51,91.365,2.265,1362.931,221.995,6.796,2.265,416.053,6.796,51.346,900.818,305.055,6.041,7.551,6.041,3.775,6.796,98.161,178.955,12.836,162.344,2373.236,0,31.714,17.367,3.02,1.51,31.714
"arkansas,conway",876.381,33.228,12.46,519.183,4.153,8.307,4.153,107.99,12.46,116.297,4.153,16.614,843.153,4.153,12.46,16.614,78.916,4.153,12.46,12.46,24.921,0,0,8.307,4.153,161.985,4.153,1059.133,132.911,20.767,8.307,481.802,0,149.525,593.945,153.678,8.307,0,4.153,4.153,0,78.916,211.827,12.46,45.688,1349.875,0,41.535,37.381,8.307,0,33.228
"arkansas,craighead",861.68,33.171,8.871,445.111,1.543,3.086,6.171,55.542,7.329,120.342,12.343,8.1,632.567,8.486,14.657,15.814,68.271,0.771,10.8,8.1,12.728,0.771,6.557,6.171,2.7,125.742,1.929,610.196,98.742,6.943,5.014,266.912,5.786,80.228,492.554,143.87,6.557,2.7,3.471,3.471,1.543,48.214,116.485,3.471,61.328,1153.663,2.7,36.643,15.814,3.086,3.857,20.057
"arkansas,crawford",734.122,47.059,16.135,509.583,1.345,10.756,9.412,80.673,5.378,162.69,22.857,14.79,684.373,5.378,14.79,13.445,122.354,2.689,13.445,6.723,29.58,1.345,17.479,17.479,4.034,102.185,1.345,779.836,95.463,22.857,1.345,342.859,6.723,106.219,485.381,96.807,2.689,5.378,2.689,2.689,0,48.404,160.001,5.378,110.253,1129.418,1.345,51.093,28.235,2.689,1.345,22.857
"arkansas,crittenden",3276.529,35.385,23.136,2516.429,3.402,1.361,6.124,142.902,7.485,52.397,3.402,0,1488.218,8.846,13.61,6.124,289.206,2.041,6.124,0.68,12.929,2.722,4.763,4.083,4.083,83.019,2.041,2200.684,334.798,12.929,4.083,717.91,12.249,39.468,976.494,588.618,2.041,1.361,10.207,7.485,5.444,55.8,157.192,3.402,285.123,4042.753,2.722,22.456,14.971,1.361,0,15.651
"arkansas,cross",1572.22,39.731,5.676,964.9,5.676,0,0,96.49,0,62.435,11.352,0,976.252,5.676,11.352,5.676,119.194,0,0,0,22.704,0,5.676,0,0,28.379,0,1140.853,170.277,17.028,5.676,578.94,17.028,79.462,630.023,272.442,5.676,0,11.352,5.676,0,56.759,153.249,11.352,90.814,2100.077,0,34.055,0,0,0,22.704
"arkansas,dallas",1819.144,33.075,0,785.539,8.269,8.269,0,82.688,0,16.538,0,0,802.077,0,0,16.538,74.42,0,0,0,0,0,8.269,0,0,157.108,0,1223.788,157.108,8.269,0,140.57,0,8.269,653.238,372.098,0,0,8.269,0,8.269,24.807,132.301,0,49.613,1868.757,0,0,24.807,8.269,0,16.538
"arkansas,desha",2693.255,9.551,4.775,1341.852,0,4.775,0,162.359,9.551,38.202,0,9.551,1981.739,0,9.551,9.551,339.045,0,0,4.775,28.652,0,4.775,0,0,100.281,0,2058.144,453.651,0,9.551,429.775,4.775,52.528,1394.38,477.528,4.775,0,19.101,9.551,0,85.955,191.011,14.326,425,4135.389,0,19.101,4.775,0,4.775,4.775
"arkansas,drew",1670.168,22.542,14.345,969.312,0,6.148,2.049,90.169,2.049,67.626,12.296,6.148,891.439,30.739,6.148,32.789,188.534,0,10.246,4.099,20.493,0,4.099,12.296,2.049,125.006,4.099,1180.388,221.323,8.197,6.148,274.604,4.099,57.38,840.207,420.103,8.197,4.099,8.197,4.099,0,59.429,217.224,6.148,235.668,2241.918,0,14.345,16.394,6.148,2.049,18.444
"arkansas,faulkner",980.266,32.462,9.099,568.092,0.984,4.427,6.64,78.943,6.394,98.371,9.345,6.394,724.502,9.345,7.87,14.018,124.685,0.738,18.445,4.427,15.493,0,7.378,13.772,2.951,135.26,2.459,907.225,130.587,7.624,6.394,361.513,15.493,71.565,495.051,176.822,6.394,4.181,8.116,4.181,2.951,45.988,126.898,4.673,105.749,1469.661,2.459,41.808,15.247,3.197,3.197,23.855
"arkansas,franklin",416.281,86.127,0,394.749,0,0,7.177,57.418,0,265.558,28.709,0,344.508,0,14.355,21.532,35.886,0,28.709,7.177,21.532,0,14.355,0,14.355,258.381,0,373.217,43.064,0,0,330.154,0,136.368,344.508,43.064,7.177,7.177,43.064,0,0,136.368,86.127,43.064,14.355,610.067,7.177,28.709,28.709,0,0,43.064
"arkansas,fulton",316.081,18.062,0,261.896,0,18.062,0,81.278,9.031,180.618,45.154,18.062,758.595,0,27.093,9.031,72.247,0,36.124,18.062,36.124,0,27.093,27.093,0,171.587,0,568.946,54.185,9.031,0,288.989,0,225.772,370.267,18.062,0,0,9.031,0,0,90.309,81.278,0,18.062,677.317,0,45.154,27.093,18.062,0,45.154
"arkansas,garland",1232.209,40.76,5.226,841.33,2.09,2.09,8.361,124.371,8.361,90.926,8.361,14.632,821.473,15.677,8.361,11.496,168.266,2.09,9.406,2.09,28.219,0,6.271,12.542,3.135,139.002,1.045,1153.824,145.273,12.542,5.226,457.767,10.451,91.972,533.017,255.012,2.09,4.181,7.316,4.181,3.135,57.482,154.679,7.316,102.423,1877.055,1.045,36.58,16.722,2.09,1.045,20.903
"arkansas,grant",554.553,56.395,4.7,375.968,0,0,9.399,56.395,9.399,230.28,18.798,18.798,545.154,9.399,0,23.498,46.996,0,14.099,14.099,14.099,0,18.798,0,0,291.375,4.7,446.462,42.296,9.399,4.7,225.581,4.7,89.292,521.656,70.494,4.7,4.7,14.099,0,4.7,56.395,145.688,4.7,14.099,822.43,4.7,28.198,18.798,0,4.7,0
"arkansas,greene",420.26,71.155,8.894,373.564,0,4.447,0,71.155,2.224,177.888,15.565,6.671,460.284,6.671,6.671,28.907,73.379,2.224,6.671,4.447,20.012,0,8.894,13.342,4.447,189.006,0,764.917,57.813,11.118,0,604.818,4.447,117.851,366.893,57.813,6.671,4.447,4.447,4.447,2.224,44.472,77.826,2.224,84.497,698.209,0,60.037,15.565,4.447,2.224,33.354
"arkansas,hempstead",2052.422,41.489,2.593,1262.829,2.593,3.89,1.297,168.55,6.483,57.048,3.89,7.779,1468.979,7.779,3.89,3.89,238.563,1.297,5.186,1.297,24.634,7.779,5.186,6.483,1.297,68.717,1.297,1956.478,322.838,11.669,14.262,597.705,3.89,31.117,954.253,500.464,1.297,7.779,5.186,7.779,1.297,90.758,302.094,9.076,215.226,3195.969,0,16.855,25.931,0,0,23.338
"arkansas,hot spring",1408.97,28.216,7.281,1169.591,6.371,7.281,2.731,159.283,9.102,106.492,8.192,5.461,870.139,15.473,7.281,12.743,162.924,0,13.653,5.461,26.395,0,7.281,21.844,3.641,91.019,0.91,1590.097,193.87,9.102,11.832,598.903,4.551,78.276,635.311,306.733,4.551,10.922,10.922,5.461,9.102,64.623,120.145,4.551,130.157,2288.211,0,41.869,47.33,9.102,2.731,29.126
"arkansas,howard",1576.492,60.954,13.853,1180.291,2.771,11.083,2.771,155.156,5.541,83.119,19.394,13.853,1149.814,5.541,24.936,13.853,160.697,0,16.624,0,27.706,0,8.312,2.771,2.771,80.348,5.541,1612.51,221.651,19.394,8.312,484.861,0,74.807,820.108,351.871,2.771,11.083,33.248,5.541,2.771,88.66,160.697,8.312,210.568,2224.82,2.771,38.789,22.165,2.771,2.771,38.789
"arkansas,independence",542.656,57.373,2.391,387.27,4.781,9.562,4.781,74.107,4.781,160.167,21.515,14.343,475.72,7.172,11.953,16.734,64.545,0,26.296,7.172,11.953,0,28.687,19.124,2.391,191.244,4.781,392.051,64.545,14.343,0,224.712,0,66.936,447.034,71.717,7.172,2.391,0,0,4.781,78.888,119.528,11.953,28.687,800.836,2.391,47.811,26.296,0,0,40.639
"arkansas,izard",311.977,82.099,16.42,788.151,0,0,0,32.84,0,82.099,0,16.42,410.496,16.42,0,16.42,131.359,0,16.42,0,16.42,0,16.42,32.84,0,114.939,32.84,656.793,197.038,16.42,0,492.595,0,131.359,509.014,49.259,0,0,32.84,0,0,114.939,65.679,0,16.42,722.472,0,16.42,49.259,0,0,32.84
"arkansas,jackson",1341.313,19.162,25.549,811.175,6.387,0,0,102.195,12.774,140.519,6.387,0,1302.99,0,31.936,6.387,70.259,0,25.549,0,25.549,6.387,12.774,6.387,0,121.357,0,1481.832,178.842,6.387,0,383.232,12.774,70.259,740.916,312.973,12.774,31.936,6.387,12.774,0,63.872,172.455,6.387,70.259,1999.195,0,25.549,6.387,0,0,31.936
"arkansas,jefferson",2202.467,22.814,8.19,1370.619,2.34,1.17,3.51,141.566,4.095,47.384,1.755,0.585,1330.255,7.02,7.605,22.814,198.895,0,3.51,1.755,8.775,1.755,5.85,3.51,1.755,79.558,0.585,1613.972,329.931,5.85,12.87,424.699,5.265,50.309,839.453,492.557,2.925,3.51,6.435,2.34,6.435,67.858,198.895,2.34,353.331,3047.769,0,21.059,18.72,1.17,2.34,7.02
"arkansas,johnson",570.27,63.554,3.435,448.315,1.718,8.588,5.153,104.779,6.871,168.333,12.024,15.459,546.223,3.435,8.588,12.024,80.731,1.718,22.33,3.435,10.306,1.718,18.894,25.765,0,185.51,17.177,752.345,92.755,32.636,1.718,432.856,1.718,146.003,410.526,101.343,1.718,1.718,5.153,0,6.871,66.99,125.391,8.588,42.942,1063.245,6.871,54.966,41.224,3.435,5.153,30.918
"arkansas,lafayette",1582.098,57.184,19.061,686.211,0,0,0,114.368,0,209.676,0,0,1105.562,19.061,38.123,95.307,19.061,0,0,0,0,0,0,0,0,152.491,0,1391.483,114.368,19.061,0,381.228,19.061,76.246,762.457,266.86,19.061,0,76.246,0,19.061,95.307,171.553,0,57.184,1658.343,0,57.184,76.246,0,0,0
"arkansas,lawrence",539.71,52.798,0,387.183,0,17.599,5.866,41.065,17.599,164.259,5.866,17.599,393.049,0,11.733,11.733,82.13,0,11.733,5.866,23.466,0,5.866,0,5.866,181.859,0,393.049,41.065,0,5.866,199.458,0,117.328,393.049,35.198,5.866,0,17.599,0,5.866,105.595,93.863,23.466,5.866,944.492,0,41.065,76.263,5.866,0,35.198
"arkansas,lee",2876.748,13.196,52.784,1966.218,0,0,0,316.706,0,52.784,13.196,0,2230.14,0,13.196,13.196,184.745,0,0,0,0,0,0,0,0,171.549,0,1755.08,329.902,0,13.196,738.981,26.392,92.373,1240.433,870.942,0,13.196,0,0,0,13.196,263.922,13.196,52.784,4301.927,0,39.588,0,0,0,13.196
"arkansas,lincoln",1189.642,21.244,10.622,1051.558,0,0,0,244.301,10.622,148.705,0,0,796.635,0,0,21.244,169.949,0,10.622,0,21.244,0,10.622,0,0,63.731,0,1327.725,84.974,0,0,318.654,0,21.244,499.225,276.167,0,0,0,0,0,127.462,169.949,10.622,53.109,1593.27,0,21.244,106.218,0,0,10.622
"arkansas,little river",2085.606,64.172,0,1336.927,5.348,0,16.043,155.084,0,74.868,0,37.434,1176.496,10.695,10.695,16.043,101.606,0,10.695,0,26.739,10.695,37.434,26.739,5.348,149.736,0,1689.876,219.256,37.434,21.391,486.641,16.043,37.434,882.372,395.73,5.348,5.348,16.043,0,0,117.65,267.385,10.695,203.213,2705.94,0,26.739,32.086,5.348,0,48.129
"arkansas,logan",666.223,57.478,13.063,399.734,2.613,13.063,5.225,39.19,18.288,195.948,7.838,20.901,470.275,5.225,5.225,23.514,175.047,0,49.64,15.676,31.352,2.613,33.964,57.478,5.225,172.434,18.288,653.159,114.956,7.838,0,357.931,20.901,96.668,386.67,107.118,7.838,10.451,28.739,2.613,5.225,52.253,156.758,26.126,47.027,922.261,2.613,67.929,23.514,7.838,0,26.126
"arkansas,lonoke",1027.951,24.643,4.694,616.066,5.867,4.694,10.561,109.132,7.041,92.703,11.735,10.561,720.504,15.255,4.694,15.255,103.264,1.173,8.214,3.52,11.735,2.347,23.469,25.816,2.347,167.805,3.52,1080.756,163.111,15.255,5.867,409.537,16.428,103.264,462.343,172.499,8.214,1.173,10.561,7.041,2.347,57.5,183.06,2.347,88.009,1655.752,0,45.765,26.99,5.867,5.867,45.765
"arkansas,madison",789.28,35.079,17.54,491.107,17.54,0,17.54,192.935,17.54,228.014,0,0,491.107,0,122.777,0,35.079,0,17.54,35.079,0,0,35.079,17.54,0,263.093,0,613.884,87.698,17.54,0,666.503,0,157.856,473.568,35.079,0,0,0,0,0,140.316,70.158,0,35.079,1297.927,0,87.698,52.619,17.54,0,70.158
"arkansas,marion",536.917,14.511,14.511,217.669,0,14.511,0,43.534,0,101.579,43.534,14.511,261.203,29.023,0,0,43.534,0,43.534,14.511,14.511,0,0,58.045,0,203.158,14.511,449.849,14.511,14.511,0,261.203,0,145.113,348.27,145.113,0,0,14.511,0,0,29.023,261.203,14.511,29.023,580.45,14.511,58.045,43.534,14.511,0,58.045
"arkansas,miller",2525.554,36.585,4.798,1627.726,4.198,3.599,3.599,157.735,7.797,58.176,4.798,10.196,1483.785,14.394,17.993,10.196,243.499,1.2,9.596,1.799,22.191,2.399,18.592,20.392,2.399,98.359,1.2,2015.165,308.272,8.996,4.798,519.385,3.599,61.175,1359.037,533.179,5.398,6.597,4.798,2.399,5.398,88.163,230.904,9.596,366.448,3579.917,0.6,28.188,19.192,2.999,2.999,20.392
"arkansas,mississippi",1362.487,42.066,5.843,895.081,1.169,2.337,2.337,109.84,7.011,125.031,8.18,16.359,826.139,1.169,12.854,22.202,121.525,0,9.348,3.506,21.033,0,14.022,3.506,1.169,126.199,7.011,1238.625,154.244,12.854,2.337,563.224,17.528,95.818,602.953,262.916,0,3.506,22.202,2.337,0,98.155,220.849,7.011,98.155,1852.094,3.506,28.044,24.539,2.337,1.169,54.92
"arkansas,monroe",1441.778,48.463,0,1490.241,0,12.116,24.232,121.158,0,36.347,0,24.232,993.494,12.116,0,12.116,121.158,0,12.116,0,12.116,0,0,12.116,0,84.81,0,2326.229,387.705,0,0,508.863,0,36.347,908.683,327.126,0,0,12.116,0,12.116,84.81,133.274,0,315.01,2507.966,0,60.579,12.116,0,12.116,0
"arkansas,montgomery",679.826,35.163,0,398.518,0,11.721,0,105.49,11.721,246.144,0,23.442,480.566,23.442,0,0,35.163,0,11.721,11.721,0,11.721,11.721,0,0,304.749,0,504.009,105.49,46.885,0,316.471,0,46.885,515.73,82.048,0,11.721,0,0,0,58.606,128.932,11.721,46.885,1101.786,11.721,23.442,0,11.721,0,58.606
"arkansas,nevada",2494.092,43.671,9.705,1560.021,4.852,12.131,4.852,194.093,7.278,53.376,0,14.557,1712.869,7.278,7.278,2.426,206.224,2.426,9.705,12.131,48.523,2.426,9.705,2.426,4.852,84.916,0,2532.911,378.481,31.54,7.278,735.126,4.852,60.654,1237.342,611.392,0,7.278,2.426,14.557,19.409,131.013,288.713,29.114,315.401,3564.029,0,24.262,24.262,0,0,29.114
